전략명,1착군,2착군,3착군,구멍수,적용경주수,전체기준경주수,적중수,적중률,총베팅액,총환수액,이익금,환수율,적중예시
"1착(2,4) / 2착(1,5) / 3착(3,7~8) 삼쌍","2,4","1,5","3,7~8",12,1837,1837,91,0.04953728905824714,2204400.0,3867700.0,1663300.0,1.7545363817818909,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250223 4R (9, 3, 2) @73.0"
1착(1) / 2착(5~6) / 3착(2~4) 삼쌍,1,5~6,2~4,6,1837,1837,66,0.03592814371257485,1102200.0,1933500.0,831300.0,1.7542188350571584,"부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250420 6R (9, 10, 8) @62.0"
"1착(1) / 2착(3,8) / 3착(2,4~5,7) 삼쌍",1,"3,8","2,4~5,7",8,1837,1837,80,0.043549265106151334,1469600.0,2577300.0,1107700.0,1.7537425149700598,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1~2,7) / 2착(4~6) / 3착(3) 삼쌍","1~2,7",4~6,3,9,1837,1837,71,0.038649972781709306,1653300.0,2898900.0,1245600.0,1.753402286336418,"부산 20250216 3R (7, 6, 11) @7693.0 | 부산 20250420 6R (9, 10, 8) @62.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(1) / 2착(2~3) / 3착(4,6~7) 삼쌍",1,2~3,"4,6~7",6,1837,1837,77,0.041916167664670656,1102200.0,1931200.0,829000.0,1.7521320994374887,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250302 6R (12, 3, 6) @82.0"
"1착(1~2) / 2착(4~6) / 3착(3,8) 삼쌍",1~2,4~6,"3,8",12,1837,1837,94,0.05117038649972782,2204400.0,3862200.0,1657800.0,1.7520413718018508,"부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250307 5R (10, 2, 3) @176.0 | 부산 20250420 6R (9, 10, 8) @62.0"
"1착(1,4) / 2착(5,8) / 3착(2~3,7) 삼쌍","1,4","5,8","2~3,7",12,1837,1837,71,0.038649972781709306,2204400.0,3861400.0,1657000.0,1.7516784612592995,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250418 6R (6, 2, 7) @1204.0"
"1착(1~2,7) / 2착(4) / 3착(3,5~6,8) 삼쌍","1~2,7",4,"3,5~6,8",12,1837,1837,79,0.04300489929232444,2204400.0,3860100.0,1655700.0,1.7510887316276538,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0"
"1착(1~2,7) / 2착(5~6,8) / 3착(3) 삼쌍","1~2,7","5~6,8",3,9,1837,1837,58,0.031573217201959713,1653300.0,2894000.0,1240700.0,1.7504385169055827,"부산 20250216 3R (7, 6, 11) @7693.0 | 부산 20250420 5R (12, 8, 4) @53.0 | 부산 20250420 6R (9, 10, 8) @62.0"
"1착(1) / 2착(3,8) / 3착(4~5,7) 삼쌍",1,"3,8","4~5,7",6,1837,1837,55,0.029940119760479042,1102200.0,1928900.0,826700.0,1.7500453638178188,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250117 8R (7, 12, 4) @135.0"
"1착(1) / 2착(5~6,8) / 3착(3~4) 삼쌍",1,"5~6,8",3~4,6,1837,1837,52,0.028307022318998367,1102200.0,1928800.0,826600.0,1.7499546361821812,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250420 5R (12, 8, 4) @53.0"
"1착(4,6~7) / 2착(1~2,8) / 3착(3,5) 삼쌍","4,6~7","1~2,8","3,5",18,1837,1837,75,0.04082743603701688,3306600.0,5785900.0,2479300.0,1.7498034234561182,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250110 5R (11, 8, 5) @505.0"
"1착(2,4,6) / 2착(1,5,7~8) / 3착(3) 삼쌍","2,4,6","1,5,7~8",3,12,1837,1837,61,0.03320631464344039,2204400.0,3857000.0,1652600.0,1.7496824532752677,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250214 5R (11, 10, 4) @3721.0"
"1착(1~2,7) / 2착(5~6) / 3착(3,8) 삼쌍","1~2,7",5~6,"3,8",12,1837,1837,62,0.033750680457267285,2204400.0,3854500.0,1650100.0,1.748548357829795,"부산 20250216 3R (7, 6, 11) @7693.0 | 부산 20250221 4R (1, 10, 11) @1277.0 | 부산 20250307 5R (10, 2, 3) @176.0"
"1착(2,4,8) / 2착(3) / 3착(1,5~6) 삼쌍","2,4,8",3,"1,5~6",9,1837,1837,55,0.029940119760479042,1653300.0,2890800.0,1237500.0,1.748502994011976,"부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250309 1R (9, 12, 2) @80.0 | 부산 20250523 7R (4, 11, 6) @187.0"
"1착(1) / 2착(5~6) / 3착(2~3,7) 삼쌍",1,5~6,"2~3,7",6,1837,1837,55,0.029940119760479042,1102200.0,1926500.0,824300.0,1.7478679005625113,"부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250418 6R (6, 2, 7) @1204.0 | 부산 20250420 6R (9, 10, 8) @62.0"
"1착(2,4,6~8) / 2착(1,5) / 3착(3) 삼쌍","2,4,6~8","1,5",3,10,1837,1837,54,0.02939575394665215,1837000.0,3210200.0,1373200.0,1.7475231355470877,"부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250425 2R (5, 6, 7) @121.0 | 부산 20250509 3R (3, 6, 5) @76.0"
"1착(1,3,7) / 2착(2,4) / 3착(6,8) 삼쌍","1,3,7","2,4","6,8",12,1837,1837,60,0.0326619488296135,2204400.0,3851800.0,1647400.0,1.7473235347486844,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250221 7R (6, 1, 4) @627.0"
"1착(4,6) / 2착(1) / 3착(2~3,5,7~8) 삼쌍","4,6",1,"2~3,5,7~8",10,1837,1837,57,0.031028851388132824,1837000.0,3209100.0,1372100.0,1.746924333151878,"부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250328 8R (4, 8, 6) @2360.0 | 부산 20250425 2R (5, 6, 7) @121.0"
"1착(1) / 2착(4~5) / 3착(3,6~7) 삼쌍",1,4~5,"3,6~7",6,1837,1837,61,0.03320631464344039,1102200.0,1925200.0,823000.0,1.7466884412992199,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250302 2R (11, 5, 3) @427.0 | 부산 20250418 6R (6, 2, 7) @1204.0"
1착(1~2) / 2착(5~6) / 3착(3~4) 삼쌍,1~2,5~6,3~4,8,1837,1837,78,0.04246053347849755,1469600.0,2565900.0,1096300.0,1.7459853021230267,"부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250420 6R (9, 10, 8) @62.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(2~3,6) / 2착(1,7) / 3착(5,8) 삼쌍","2~3,6","1,7","5,8",12,1837,1837,59,0.032117583015786606,2204400.0,3847600.0,1643200.0,1.7454182544002903,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250209 3R (12, 4, 8) @435.0"
1착(1) / 2착(5~8) / 3착(3~4) 삼쌍,1,5~8,3~4,8,1837,1837,70,0.03810560696788242,1469600.0,2564800.0,1095200.0,1.7452367991290147,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250328 7R (4, 7, 12) @112.0 | 부산 20250420 5R (12, 8, 4) @53.0"
"1착(3,5,8) / 2착(2) / 3착(1,4,7) 삼쌍","3,5,8",2,"1,4,7",9,1837,1837,54,0.02939575394665215,1653300.0,2884800.0,1231500.0,1.7448738885864634,"부산 20250110 4R (9, 3, 4) @5121.0 | 부산 20250119 6R (7, 8, 3) @4534.0 | 부산 20250124 5R (8, 5, 10) @223.0"
"1착(2,6) / 2착(1,5) / 3착(3,7) 삼쌍","2,6","1,5","3,7",8,1837,1837,55,0.029940119760479042,1469600.0,2563900.0,1094300.0,1.7446243875884595,"부산 20250504 5R (8, 1, 10) @300.0 | 부산 20250509 3R (3, 6, 5) @76.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(1) / 2착(2,4~5) / 3착(3,6) 삼쌍",1,"2,4~5","3,6",6,1837,1837,87,0.04735982580293958,1102200.0,1922900.0,820700.0,1.74460170567955,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(4~5) / 3착(3,6,8) 삼쌍",1,4~5,"3,6,8",6,1837,1837,57,0.031028851388132824,1102200.0,1922800.0,820600.0,1.744510978043912,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1) / 2착(5,8) / 3착(2~4,6) 삼쌍",1,"5,8","2~4,6",8,1837,1837,67,0.03647250952640174,1469600.0,2563000.0,1093400.0,1.7440119760479043,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250314 7R (6, 11, 9) @66.0 | 부산 20250420 5R (12, 8, 4) @53.0"
"1착(2,4,6~8) / 2착(1) / 3착(3,5) 삼쌍","2,4,6~8",1,"3,5",10,1837,1837,69,0.03756124115405553,1837000.0,3202500.0,1365500.0,1.7433315187806206,"부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250328 8R (4, 8, 6) @2360.0 | 부산 20250425 2R (5, 6, 7) @121.0"
"1착(1) / 2착(3) / 3착(2,4~5,8) 삼쌍",1,3,"2,4~5,8",4,1837,1837,56,0.030484485574305935,734800.0,1280100.0,545300.0,1.7421066956995102,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1) / 2착(3) / 3착(2,4,6~8) 삼쌍",1,3,"2,4,6~8",5,1837,1837,62,0.033750680457267285,918500.0,1600100.0,681600.0,1.7420794774088186,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(2~3,8) / 2착(1,4,6~7) / 3착(5) 삼쌍","2~3,8","1,4,6~7",5,12,1837,1837,53,0.02885138813282526,2204400.0,3838800.0,1634400.0,1.7414262384322265,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250209 3R (12, 4, 8) @435.0"
1착(1) / 2착(4~6) / 3착(2~3) 삼쌍,1,4~6,2~3,6,1837,1837,73,0.03973870440936309,1102200.0,1919300.0,817100.0,1.7413355107965887,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250420 6R (9, 10, 8) @62.0"
"1착(2,4,6) / 2착(3,8) / 3착(1,5) 삼쌍","2,4,6","3,8","1,5",12,1837,1837,60,0.0326619488296135,2204400.0,3833200.0,1628800.0,1.7388858646343677,"부산 20250119 2R (9, 4, 2) @244.0 | 부산 20250309 1R (9, 12, 2) @80.0 | 부산 20250321 7R (10, 11, 12) @321.0"
"1착(1,3,6) / 2착(7~8) / 3착(2,5) 삼쌍","1,3,6",7~8,"2,5",12,1837,1837,50,0.027218290691344585,2204400.0,3833200.0,1628800.0,1.7388858646343677,"부산 20250117 8R (7, 12, 4) @135.0 | 부산 20250214 7R (9, 5, 12) @1029.0 | 부산 20250516 2R (3, 6, 8) @563.0"
"1착(2~3,7) / 2착(4) / 3착(1,5~6,8) 삼쌍","2~3,7",4,"1,5~6,8",12,1837,1837,54,0.02939575394665215,2204400.0,3830500.0,1626100.0,1.7376610415532572,"부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250209 5R (11, 9, 6) @557.0 | 부산 20250525 3R (4, 3, 7) @80.0"
"1착(1,7) / 2착(3~4) / 3착(2,6,8) 삼쌍","1,7",3~4,"2,6,8",12,1837,1837,79,0.04300489929232444,2204400.0,3829800.0,1625400.0,1.7373434948285247,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
1착(1) / 2착(4~7) / 3착(2~3) 삼쌍,1,4~7,2~3,8,1837,1837,93,0.05062602068590093,1469600.0,2553200.0,1083600.0,1.7373434948285247,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250418 4R (5, 10, 3) @65.0 | 부산 20250420 6R (9, 10, 8) @62.0"
"1착(1,3) / 2착(4,7) / 3착(2,5) 삼쌍","1,3","4,7","2,5",8,1837,1837,53,0.02885138813282526,1469600.0,2552900.0,1083300.0,1.7371393576483396,"부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250427 2R (9, 8, 11) @24.0 | 부산 20250516 2R (3, 6, 8) @563.0"
"1착(2,4~7) / 2착(1,8) / 3착(3) 삼쌍","2,4~7","1,8",3,10,1837,1837,53,0.02885138813282526,1837000.0,3190500.0,1353500.0,1.7367991290146978,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250214 5R (11, 10, 4) @3721.0"
"1착(1,7) / 2착(3~4) / 3착(5~6,8) 삼쌍","1,7",3~4,"5~6,8",12,1837,1837,78,0.04246053347849755,2204400.0,3827900.0,1623500.0,1.7364815822899655,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(2,4~5) / 2착(3,8) / 3착(1,6) 삼쌍","2,4~5","3,8","1,6",12,1837,1837,58,0.031573217201959713,2204400.0,3827900.0,1623500.0,1.7364815822899655,"부산 20250119 2R (9, 4, 2) @244.0 | 부산 20250221 9R (3, 8, 10) @210.0 | 부산 20250309 1R (9, 12, 2) @80.0"
"1착(3,8) / 2착(2,4) / 3착(1,5,7) 삼쌍","3,8","2,4","1,5,7",12,1837,1837,54,0.02939575394665215,2204400.0,3826500.0,1622100.0,1.7358464888405007,"부산 20250110 4R (9, 3, 4) @5121.0 | 부산 20250119 6R (7, 8, 3) @4534.0 | 부산 20250209 5R (11, 9, 6) @557.0"
"1착(1) / 2착(3,7~8) / 3착(2,4) 삼쌍",1,"3,7~8","2,4",6,1837,1837,64,0.03483941208492107,1102200.0,1913200.0,811000.0,1.735801125022682,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1) / 2착(3,6,8) / 3착(4~5) 삼쌍",1,"3,6,8",4~5,6,1837,1837,60,0.0326619488296135,1102200.0,1912800.0,810600.0,1.7354382144801306,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250117 8R (7, 12, 4) @135.0"
"1착(4~6) / 2착(1~2) / 3착(3,8) 삼쌍",4~6,1~2,"3,8",12,1837,1837,60,0.0326619488296135,2204400.0,3823300.0,1618900.0,1.7343948466702959,"부산 20250117 7R (3, 9, 8) @312.0 | 부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250323 2R (2, 11, 8) @286.0"
"1착(2,7) / 2착(1,4~5) / 3착(6,8) 삼쌍","2,7","1,4~5","6,8",12,1837,1837,51,0.027762656505171474,2204400.0,3820100.0,1615700.0,1.7329432045000908,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250126 6R (7, 3, 9) @26.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(1) / 2착(2,5,7) / 3착(3,6) 삼쌍",1,"2,5,7","3,6",6,1837,1837,68,0.037016875340228635,1102200.0,1909100.0,806900.0,1.7320812919615314,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250321 8R (3, 5, 2) @58.0"
"1착(2,5~6) / 2착(1,4) / 3착(3,8) 삼쌍","2,5~6","1,4","3,8",12,1837,1837,74,0.040283070223189985,2204400.0,3817700.0,1613300.0,1.731854472872437,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250223 4R (9, 3, 2) @73.0 | 부산 20250223 5R (10, 4, 5) @232.0"
"1착(2~3) / 2착(1,4,7) / 3착(5,8) 삼쌍",2~3,"1,4,7","5,8",12,1837,1837,69,0.03756124115405553,2204400.0,3816800.0,1612400.0,1.7314461985120668,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250110 3R (3, 6, 9) @127.0 | 부산 20250119 5R (9, 1, 4) @1895.0"
"1착(1,5,7) / 2착(3~4) / 3착(2,6,8) 삼쌍","1,5,7",3~4,"2,6,8",18,1837,1837,102,0.05552531301034295,3306600.0,5724800.0,2418200.0,1.7313252283312164,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(2~3,7) / 2착(4~5) / 3착(1,6) 삼쌍","2~3,7",4~5,"1,6",12,1837,1837,58,0.031573217201959713,2204400.0,3816500.0,1612100.0,1.73131010705861,"부산 20250209 5R (11, 9, 6) @557.0 | 부산 20250209 6R (8, 6, 4) @119.0 | 부산 20250511 3R (5, 9, 2) @80.0"
"1착(3) / 2착(1,6~7) / 3착(2,4~5) 삼쌍",3,"1,6~7","2,4~5",9,1837,1837,51,0.027762656505171474,1653300.0,2862300.0,1209000.0,1.731264743240791,"부산 20250117 6R (7, 6, 2) @215.0 | 부산 20250124 8R (2, 4, 7) @583.0 | 부산 20250209 3R (12, 4, 8) @435.0"
"1착(1,5,7) / 2착(4,8) / 3착(2,6) 삼쌍","1,5,7","4,8","2,6",12,1837,1837,50,0.027218290691344585,2204400.0,3815600.0,1611200.0,1.73090183269824,"부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0 | 부산 20250302 2R (11, 5, 3) @427.0"
"1착(1,4~5,7) / 2착(2) / 3착(3,6) 삼쌍","1,4~5,7",2,"3,6",8,1837,1837,63,0.03429504627109418,1469600.0,2543700.0,1074100.0,1.7308791507893304,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1) / 2착(3,6,8) / 3착(2,4) 삼쌍",1,"3,6,8","2,4",6,1837,1837,62,0.033750680457267285,1102200.0,1907200.0,805000.0,1.730357466884413,"부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0"
"1착(1,4,6) / 2착(2,5,8) / 3착(3) 삼쌍","1,4,6","2,5,8",3,9,1837,1837,67,0.03647250952640174,1653300.0,2857700.0,1204400.0,1.7284824290812315,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250105 5R (7, 8, 11) @120.0"
"1착(2) / 2착(1,3~5) / 3착(7~8) 삼쌍",2,"1,3~5",7~8,8,1837,1837,54,0.02939575394665215,1469600.0,2539400.0,1069800.0,1.727953184540011,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(2) / 2착(1,5) / 3착(3~4,7~8) 삼쌍",2,"1,5","3~4,7~8",8,1837,1837,75,0.04082743603701688,1469600.0,2538400.0,1068800.0,1.7272727272727273,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250105 6R (4, 1, 5) @14.0 | 부산 20250207 4R (11, 4, 2) @61.0"
"1착(2,4) / 2착(3,7~8) / 3착(1,5) 삼쌍","2,4","3,7~8","1,5",12,1837,1837,65,0.035383777898747956,2204400.0,3805800.0,1601400.0,1.726456178551987,"부산 20250119 2R (9, 4, 2) @244.0 | 부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250309 1R (9, 12, 2) @80.0"
"1착(1,7) / 2착(3~5) / 3착(2,6) 삼쌍","1,7",3~5,"2,6",12,1837,1837,92,0.050081654872074034,2204400.0,3800900.0,1596500.0,1.7242333514788604,"부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250117 4R (11, 2, 1) @258.0 | 부산 20250119 3R (9, 8, 2) @40.0"
"1착(1~2,4) / 2착(5,8) / 3착(3,7) 삼쌍","1~2,4","5,8","3,7",12,1837,1837,62,0.033750680457267285,2204400.0,3800400.0,1596000.0,1.724006532389766,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250418 6R (6, 2, 7) @1204.0"
"1착(1~2,6) / 2착(5) / 3착(3~4,7) 삼쌍","1~2,6",5,"3~4,7",9,1837,1837,62,0.033750680457267285,1653300.0,2849100.0,1195800.0,1.7232807113046633,"부산 20250418 6R (6, 2, 7) @1204.0 | 부산 20250504 5R (8, 1, 10) @300.0 | 부산 20250511 1R (7, 4, 8) @24.0"
1착(1~3) / 2착(6~7) / 3착(4~5) 삼쌍,1~3,6~7,4~5,12,1837,1837,61,0.03320631464344039,2204400.0,3794200.0,1589800.0,1.7211939756849937,"부산 20250119 5R (9, 1, 4) @1895.0 | 부산 20250316 3R (4, 8, 1) @164.0 | 부산 20250321 6R (12, 8, 7) @1089.0"
"1착(1) / 2착(2~3,8) / 3착(4~5) 삼쌍",1,"2~3,8",4~5,6,1837,1837,75,0.04082743603701688,1102200.0,1896800.0,794600.0,1.7209217927780802,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250103 4R (10, 6, 12) @1708.0 | 부산 20250110 6R (10, 6, 4) @1207.0"
"1착(2) / 2착(1,4~5) / 3착(3,7~8) 삼쌍",2,"1,4~5","3,7~8",9,1837,1837,86,0.046815459989112684,1653300.0,2844900.0,1191600.0,1.7207403375068047,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250124 6R (10, 8, 3) @88.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(2,4~6) / 2착(1) / 3착(3,7~8) 삼쌍","2,4~6",1,"3,7~8",12,1837,1837,85,0.04627109417528579,2204400.0,3790500.0,1586100.0,1.7195155144256942,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250214 5R (11, 10, 4) @3721.0 | 부산 20250223 4R (9, 3, 2) @73.0"
"1착(1~2) / 2착(5,8) / 3착(3,7) 삼쌍",1~2,"5,8","3,7",8,1837,1837,52,0.028307022318998367,1469600.0,2527000.0,1057400.0,1.7195155144256942,"부산 20250418 6R (6, 2, 7) @1204.0 | 부산 20250420 5R (12, 8, 4) @53.0 | 부산 20250504 5R (8, 1, 10) @300.0"
"1착(1,4,6) / 2착(5,8) / 3착(2~3) 삼쌍","1,4,6","5,8",2~3,12,1837,1837,64,0.03483941208492107,2204400.0,3789800.0,1585400.0,1.7191979677009617,"부산 20250103 5R (5, 3, 12) @2815.0 | 부산 20250103 8R (10, 6, 2) @3449.0 | 부산 20250105 2R (11, 3, 7) @1227.0"
"1착(1) / 2착(3) / 3착(2,4~5,7~8) 삼쌍",1,3,"2,4~5,7~8",5,1837,1837,63,0.03429504627109418,918500.0,1578600.0,660100.0,1.7186717474142623,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250110 8R (7, 3, 8) @257.0 | 부산 20250302 5R (12, 3, 7) @24.0"
"1착(1,4) / 2착(2~3,7) / 3착(5) 삼쌍","1,4","2~3,7",5,6,1837,1837,50,0.027218290691344585,1102200.0,1893000.0,790800.0,1.7174741426238431,"부산 20250309 3R (10, 8, 11) @440.0 | 부산 20250404 4R (12, 6, 5) @179.0 | 부산 20250404 6R (4, 11, 3) @112.0"
"1착(2,6) / 2착(1,5) / 3착(3,7~8) 삼쌍","2,6","1,5","3,7~8",12,1837,1837,79,0.04300489929232444,2204400.0,3784600.0,1580200.0,1.7168390491743786,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250223 4R (9, 3, 2) @73.0 | 부산 20250223 5R (10, 4, 5) @232.0"
"1착(1,7) / 2착(2) / 3착(3~6) 삼쌍","1,7",2,3~6,8,1837,1837,78,0.04246053347849755,1469600.0,2522400.0,1052800.0,1.7163854109961894,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 5R (11, 8, 5) @505.0"
"1착(1~2) / 2착(3) / 3착(4,6~7) 삼쌍",1~2,3,"4,6~7",6,1837,1837,62,0.033750680457267285,1102200.0,1891800.0,789600.0,1.7163854109961894,"부산 20250110 6R (10, 6, 4) @1207.0 | 부산 20250404 3R (10, 8, 12) @153.0 | 부산 20250427 6R (7, 8, 3) @319.0"
"1착(2) / 2착(1,5) / 3착(3~4,8) 삼쌍",2,"1,5","3~4,8",6,1837,1837,62,0.033750680457267285,1102200.0,1891400.0,789200.0,1.7160225004536382,"부산 20250105 3R (11, 4, 12) @374.0 | 부산 20250105 6R (4, 1, 5) @14.0 | 부산 20250207 4R (11, 4, 2) @61.0"
"1착(1,3,5,8) / 2착(2) / 3착(4,7) 삼쌍","1,3,5,8",2,"4,7",8,1837,1837,57,0.031028851388132824,1469600.0,2520900.0,1051300.0,1.715364725095264,"부산 20250103 3R (6, 5, 11) @1527.0 | 부산 20250110 4R (9, 3, 4) @5121.0 | 부산 20250124 5R (8, 5, 10) @223.0"
"1착(1~2) / 2착(4~5,7) / 3착(3,8) 삼쌍",1~2,"4~5,7","3,8",12,1837,1837,87,0.04735982580293958,2204400.0,3779700.0,1575300.0,1.714616222101252,"부산 20250207 8R (6, 9, 12) @2751.0 | 부산 20250307 5R (10, 2, 3) @176.0 | 부산 20250511 1R (7, 4, 8) @24.0"
"1착(2,4) / 2착(1,3) / 3착(5~6) 삼쌍","2,4","1,3",5~6,8,1837,1837,59,0.032117583015786606,1469600.0,2519600.0,1050000.0,1.7144801306477953,"부산 20250110 7R (6, 3, 8) @770.0 | 부산 20250126 6R (7, 3, 9) @26.0 | 부산 20250221 9R (3, 8, 10) @210.0"
"1착(1,8) / 2착(2,4~5) / 3착(3,7) 삼쌍","1,8","2,4~5","3,7",12,1837,1837,80,0.043549265106151334,2204400.0,3778700.0,1574300.0,1.714162583923063,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250110 4R (9, 3, 4) @5121.0 | 부산 20250126 5R (6, 1, 12) @242.0"
"1착(1,5) / 2착(2,4,7) / 3착(3,8) 삼쌍","1,5","2,4,7","3,8",12,1837,1837,84,0.0457267283614589,2204400.0,3778200.0,1573800.0,1.7139357648339684,"부산 20250105 5R (7, 8, 11) @120.0 | 부산 20250126 5R (6, 1, 12) @242.0 | 부산 20250207 8R (6, 9, 12) @2751.0"
"1착(2,7) / 2착(3~4) / 3착(1,6,8) 삼쌍","2,7",3~4,"1,6,8",12,1837,1837,54,0.02939575394665215,2204400.0,3778000.0,1573600.0,1.7138450371983307,"부산 20250523 7R (4, 11, 6) @187.0 | 부산 20250525 4R (11, 6, 9) @142.0 | 부산 20250606 8R (7, 4, 5) @282.0"
"1착(2,5,7) / 2착(3~4) / 3착(1,6,8) 삼쌍","2,5,7",3~4,"1,6,8",18,1837,1837,70,0.03810560696788242,3306600.0,5666700.0,2360100.0,1.7137543095626928,"부산 20250328 5R (8, 4, 12) @2016.0 | 부산 20250404 8R (7, 3, 10) @1898.0 | 부산 20250523 5R (8, 2, 9) @1023.0"
